strategy,pairId,type,shouldMatch,resumeId,jobId,chunkSize,chunkOverlap,topK,threshold,chunkCount,goldRelevant,selectedChunks,tp,fp,fn,chunkPrecision,chunkRecall,chunkF1,predictedEvidenceGate,pairCorrect,evidenceChars,evidenceUtf8Bytes,fullTextChars,fullTextUtf8Bytes
full_text,N3,negative,false,frontend-lin,accountant,900,120,0,0.000000,2,0,2,0,2,0,0.000000,0.000000,0.000000,true,false,1453,3017,1453,3017
rag,N3,negative,false,frontend-lin,accountant,900,120,1,0.650000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
rag,N3,negative,false,frontend-lin,accountant,900,120,1,0.700000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
rag,N3,negative,false,frontend-lin,accountant,900,120,1,0.720000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
rag,N3,negative,false,frontend-lin,accountant,900,120,1,0.750000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
rag,N3,negative,false,frontend-lin,accountant,900,120,1,0.800000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
rag,N3,negative,false,frontend-lin,accountant,900,120,3,0.650000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
rag,N3,negative,false,frontend-lin,accountant,900,120,3,0.700000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
rag,N3,negative,false,frontend-lin,accountant,900,120,3,0.720000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
rag,N3,negative,false,frontend-lin,accountant,900,120,3,0.750000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
rag,N3,negative,false,frontend-lin,accountant,900,120,3,0.800000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
rag,N3,negative,false,frontend-lin,accountant,900,120,5,0.650000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
rag,N3,negative,false,frontend-lin,accountant,900,120,5,0.700000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
rag,N3,negative,false,frontend-lin,accountant,900,120,5,0.720000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
rag,N3,negative,false,frontend-lin,accountant,900,120,5,0.750000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
rag,N3,negative,false,frontend-lin,accountant,900,120,5,0.800000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
full_text,N4,negative,false,nurse-zhao,java-backend-payment,900,120,0,0.000000,2,0,2,0,2,0,0.000000,0.000000,0.000000,true,false,1023,2571,1023,2571
rag,N4,negative,false,nurse-zhao,java-backend-payment,900,120,1,0.650000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1023,2571
rag,N4,negative,false,nurse-zhao,java-backend-payment,900,120,1,0.700000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1023,2571
rag,N4,negative,false,nurse-zhao,java-backend-payment,900,120,1,0.720000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1023,2571
rag,N4,negative,false,nurse-zhao,java-backend-payment,900,120,1,0.750000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1023,2571
rag,N4,negative,false,nurse-zhao,java-backend-payment,900,120,1,0.800000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1023,2571
rag,N4,negative,false,nurse-zhao,java-backend-payment,900,120,3,0.650000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1023,2571
rag,N4,negative,false,nurse-zhao,java-backend-payment,900,120,3,0.700000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1023,2571
rag,N4,negative,false,nurse-zhao,java-backend-payment,900,120,3,0.720000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1023,2571
rag,N4,negative,false,nurse-zhao,java-backend-payment,900,120,3,0.750000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1023,2571
rag,N4,negative,false,nurse-zhao,java-backend-payment,900,120,3,0.800000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1023,2571
rag,N4,negative,false,nurse-zhao,java-backend-payment,900,120,5,0.650000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1023,2571
rag,N4,negative,false,nurse-zhao,java-backend-payment,900,120,5,0.700000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1023,2571
rag,N4,negative,false,nurse-zhao,java-backend-payment,900,120,5,0.720000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1023,2571
rag,N4,negative,false,nurse-zhao,java-backend-payment,900,120,5,0.750000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1023,2571
rag,N4,negative,false,nurse-zhao,java-backend-payment,900,120,5,0.800000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1023,2571
full_text,N5,negative,false,accountant-sun,frontend-react,900,120,0,0.000000,2,0,2,0,2,0,0.000000,0.000000,0.000000,true,false,1147,2987,1147,2987
rag,N5,negative,false,accountant-sun,frontend-react,900,120,1,0.650000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1147,2987
rag,N5,negative,false,accountant-sun,frontend-react,900,120,1,0.700000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1147,2987
rag,N5,negative,false,accountant-sun,frontend-react,900,120,1,0.720000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1147,2987
rag,N5,negative,false,accountant-sun,frontend-react,900,120,1,0.750000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1147,2987
rag,N5,negative,false,accountant-sun,frontend-react,900,120,1,0.800000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1147,2987
rag,N5,negative,false,accountant-sun,frontend-react,900,120,3,0.650000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1147,2987
rag,N5,negative,false,accountant-sun,frontend-react,900,120,3,0.700000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1147,2987
rag,N5,negative,false,accountant-sun,frontend-react,900,120,3,0.720000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1147,2987
rag,N5,negative,false,accountant-sun,frontend-react,900,120,3,0.750000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1147,2987
rag,N5,negative,false,accountant-sun,frontend-react,900,120,3,0.800000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1147,2987
rag,N5,negative,false,accountant-sun,frontend-react,900,120,5,0.650000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1147,2987
rag,N5,negative,false,accountant-sun,frontend-react,900,120,5,0.700000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1147,2987
rag,N5,negative,false,accountant-sun,frontend-react,900,120,5,0.720000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1147,2987
rag,N5,negative,false,accountant-sun,frontend-react,900,120,5,0.750000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1147,2987
rag,N5,negative,false,accountant-sun,frontend-react,900,120,5,0.800000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1147,2987
full_text,N6,negative,false,algorithm-zhou,nurse-cardiology,900,120,0,0.000000,2,0,2,0,2,0,0.000000,0.000000,0.000000,true,false,1182,2702,1182,2702
rag,N6,negative,false,algorithm-zhou,nurse-cardiology,900,120,1,0.650000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1182,2702
rag,N6,negative,false,algorithm-zhou,nurse-cardiology,900,120,1,0.700000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1182,2702
rag,N6,negative,false,algorithm-zhou,nurse-cardiology,900,120,1,0.720000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1182,2702
rag,N6,negative,false,algorithm-zhou,nurse-cardiology,900,120,1,0.750000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1182,2702
rag,N6,negative,false,algorithm-zhou,nurse-cardiology,900,120,1,0.800000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1182,2702
rag,N6,negative,false,algorithm-zhou,nurse-cardiology,900,120,3,0.650000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1182,2702
rag,N6,negative,false,algorithm-zhou,nurse-cardiology,900,120,3,0.700000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1182,2702
rag,N6,negative,false,algorithm-zhou,nurse-cardiology,900,120,3,0.720000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1182,2702
rag,N6,negative,false,algorithm-zhou,nurse-cardiology,900,120,3,0.750000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1182,2702
rag,N6,negative,false,algorithm-zhou,nurse-cardiology,900,120,3,0.800000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1182,2702
rag,N6,negative,false,algorithm-zhou,nurse-cardiology,900,120,5,0.650000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1182,2702
rag,N6,negative,false,algorithm-zhou,nurse-cardiology,900,120,5,0.700000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1182,2702
rag,N6,negative,false,algorithm-zhou,nurse-cardiology,900,120,5,0.720000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1182,2702
rag,N6,negative,false,algorithm-zhou,nurse-cardiology,900,120,5,0.750000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1182,2702
rag,N6,negative,false,algorithm-zhou,nurse-cardiology,900,120,5,0.800000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1182,2702
full_text,H1,hard_negative,false,java-backend-chen,frontend-react,900,120,0,0.000000,2,0,2,0,2,0,0.000000,0.000000,0.000000,true,false,1491,3341,1491,3341
rag,H1,hard_negative,false,java-backend-chen,frontend-react,900,120,1,0.650000,2,0,1,0,1,0,0.000000,0.000000,0.000000,true,false,899,1981,1491,3341
rag,H1,hard_negative,false,java-backend-chen,frontend-react,900,120,1,0.700000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
rag,H1,hard_negative,false,java-backend-chen,frontend-react,900,120,1,0.720000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
rag,H1,hard_negative,false,java-backend-chen,frontend-react,900,120,1,0.750000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
rag,H1,hard_negative,false,java-backend-chen,frontend-react,900,120,1,0.800000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
rag,H1,hard_negative,false,java-backend-chen,frontend-react,900,120,3,0.650000,2,0,1,0,1,0,0.000000,0.000000,0.000000,true,false,899,1981,1491,3341
rag,H1,hard_negative,false,java-backend-chen,frontend-react,900,120,3,0.700000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
rag,H1,hard_negative,false,java-backend-chen,frontend-react,900,120,3,0.720000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
rag,H1,hard_negative,false,java-backend-chen,frontend-react,900,120,3,0.750000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
rag,H1,hard_negative,false,java-backend-chen,frontend-react,900,120,3,0.800000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
rag,H1,hard_negative,false,java-backend-chen,frontend-react,900,120,5,0.650000,2,0,1,0,1,0,0.000000,0.000000,0.000000,true,false,899,1981,1491,3341
rag,H1,hard_negative,false,java-backend-chen,frontend-react,900,120,5,0.700000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
rag,H1,hard_negative,false,java-backend-chen,frontend-react,900,120,5,0.720000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
rag,H1,hard_negative,false,java-backend-chen,frontend-react,900,120,5,0.750000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
rag,H1,hard_negative,false,java-backend-chen,frontend-react,900,120,5,0.800000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
full_text,H2,hard_negative,false,frontend-lin,java-backend-payment,900,120,0,0.000000,2,0,2,0,2,0,0.000000,0.000000,0.000000,true,false,1453,3017,1453,3017
rag,H2,hard_negative,false,frontend-lin,java-backend-payment,900,120,1,0.650000,2,0,1,0,1,0,0.000000,0.000000,0.000000,true,false,894,1776,1453,3017
rag,H2,hard_negative,false,frontend-lin,java-backend-payment,900,120,1,0.700000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
rag,H2,hard_negative,false,frontend-lin,java-backend-payment,900,120,1,0.720000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
rag,H2,hard_negative,false,frontend-lin,java-backend-payment,900,120,1,0.750000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
rag,H2,hard_negative,false,frontend-lin,java-backend-payment,900,120,1,0.800000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
rag,H2,hard_negative,false,frontend-lin,java-backend-payment,900,120,3,0.650000,2,0,1,0,1,0,0.000000,0.000000,0.000000,true,false,894,1776,1453,3017
rag,H2,hard_negative,false,frontend-lin,java-backend-payment,900,120,3,0.700000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
rag,H2,hard_negative,false,frontend-lin,java-backend-payment,900,120,3,0.720000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
rag,H2,hard_negative,false,frontend-lin,java-backend-payment,900,120,3,0.750000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
rag,H2,hard_negative,false,frontend-lin,java-backend-payment,900,120,3,0.800000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
rag,H2,hard_negative,false,frontend-lin,java-backend-payment,900,120,5,0.650000,2,0,1,0,1,0,0.000000,0.000000,0.000000,true,false,894,1776,1453,3017
rag,H2,hard_negative,false,frontend-lin,java-backend-payment,900,120,5,0.700000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
rag,H2,hard_negative,false,frontend-lin,java-backend-payment,900,120,5,0.720000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
rag,H2,hard_negative,false,frontend-lin,java-backend-payment,900,120,5,0.750000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
rag,H2,hard_negative,false,frontend-lin,java-backend-payment,900,120,5,0.800000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
full_text,H3,hard_negative,false,algorithm-zhou,data-analyst,900,120,0,0.000000,2,0,2,0,2,0,0.000000,0.000000,0.000000,true,false,1182,2702,1182,2702
rag,H3,hard_negative,false,algorithm-zhou,data-analyst,900,120,1,0.650000,2,0,1,0,1,0,0.000000,0.000000,0.000000,true,false,383,953,1182,2702
rag,H3,hard_negative,false,algorithm-zhou,data-analyst,900,120,1,0.700000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1182,2702
rag,H3,hard_negative,false,algorithm-zhou,data-analyst,900,120,1,0.720000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1182,2702
rag,H3,hard_negative,false,algorithm-zhou,data-analyst,900,120,1,0.750000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1182,2702
rag,H3,hard_negative,false,algorithm-zhou,data-analyst,900,120,1,0.800000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1182,2702
rag,H3,hard_negative,false,algorithm-zhou,data-analyst,900,120,3,0.650000,2,0,1,0,1,0,0.000000,0.000000,0.000000,true,false,383,953,1182,2702
rag,H3,hard_negative,false,algorithm-zhou,data-analyst,900,120,3,0.700000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1182,2702
rag,H3,hard_negative,false,algorithm-zhou,data-analyst,900,120,3,0.720000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1182,2702
rag,H3,hard_negative,false,algorithm-zhou,data-analyst,900,120,3,0.750000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1182,2702
rag,H3,hard_negative,false,algorithm-zhou,data-analyst,900,120,3,0.800000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1182,2702
rag,H3,hard_negative,false,algorithm-zhou,data-analyst,900,120,5,0.650000,2,0,1,0,1,0,0.000000,0.000000,0.000000,true,false,383,953,1182,2702
rag,H3,hard_negative,false,algorithm-zhou,data-analyst,900,120,5,0.700000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1182,2702
rag,H3,hard_negative,false,algorithm-zhou,data-analyst,900,120,5,0.720000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1182,2702
rag,H3,hard_negative,false,algorithm-zhou,data-analyst,900,120,5,0.750000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1182,2702
rag,H3,hard_negative,false,algorithm-zhou,data-analyst,900,120,5,0.800000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1182,2702
full_text,H4,hard_negative,false,analyst-wu,algorithm-recsys,900,120,0,0.000000,2,0,2,0,2,0,0.000000,0.000000,0.000000,true,false,1056,2512,1056,2512
rag,H4,hard_negative,false,analyst-wu,algorithm-recsys,900,120,1,0.650000,2,0,1,0,1,0,0.000000,0.000000,0.000000,true,false,874,2088,1056,2512
rag,H4,hard_negative,false,analyst-wu,algorithm-recsys,900,120,1,0.700000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1056,2512
rag,H4,hard_negative,false,analyst-wu,algorithm-recsys,900,120,1,0.720000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1056,2512
rag,H4,hard_negative,false,analyst-wu,algorithm-recsys,900,120,1,0.750000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1056,2512
rag,H4,hard_negative,false,analyst-wu,algorithm-recsys,900,120,1,0.800000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1056,2512
rag,H4,hard_negative,false,analyst-wu,algorithm-recsys,900,120,3,0.650000,2,0,2,0,2,0,0.000000,0.000000,0.000000,true,false,1131,2747,1056,2512
rag,H4,hard_negative,false,analyst-wu,algorithm-recsys,900,120,3,0.700000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1056,2512
rag,H4,hard_negative,false,analyst-wu,algorithm-recsys,900,120,3,0.720000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1056,2512
rag,H4,hard_negative,false,analyst-wu,algorithm-recsys,900,120,3,0.750000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1056,2512
rag,H4,hard_negative,false,analyst-wu,algorithm-recsys,900,120,3,0.800000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1056,2512
rag,H4,hard_negative,false,analyst-wu,algorithm-recsys,900,120,5,0.650000,2,0,2,0,2,0,0.000000,0.000000,0.000000,true,false,1131,2747,1056,2512
rag,H4,hard_negative,false,analyst-wu,algorithm-recsys,900,120,5,0.700000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1056,2512
rag,H4,hard_negative,false,analyst-wu,algorithm-recsys,900,120,5,0.720000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1056,2512
rag,H4,hard_negative,false,analyst-wu,algorithm-recsys,900,120,5,0.750000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1056,2512
rag,H4,hard_negative,false,analyst-wu,algorithm-recsys,900,120,5,0.800000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1056,2512
full_text,H5,hard_negative,false,java-backend-chen,algorithm-recsys,900,120,0,0.000000,2,0,2,0,2,0,0.000000,0.000000,0.000000,true,false,1491,3341,1491,3341
rag,H5,hard_negative,false,java-backend-chen,algorithm-recsys,900,120,1,0.650000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
rag,H5,hard_negative,false,java-backend-chen,algorithm-recsys,900,120,1,0.700000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
rag,H5,hard_negative,false,java-backend-chen,algorithm-recsys,900,120,1,0.720000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
rag,H5,hard_negative,false,java-backend-chen,algorithm-recsys,900,120,1,0.750000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
rag,H5,hard_negative,false,java-backend-chen,algorithm-recsys,900,120,1,0.800000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
rag,H5,hard_negative,false,java-backend-chen,algorithm-recsys,900,120,3,0.650000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
rag,H5,hard_negative,false,java-backend-chen,algorithm-recsys,900,120,3,0.700000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
rag,H5,hard_negative,false,java-backend-chen,algorithm-recsys,900,120,3,0.720000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
rag,H5,hard_negative,false,java-backend-chen,algorithm-recsys,900,120,3,0.750000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
rag,H5,hard_negative,false,java-backend-chen,algorithm-recsys,900,120,3,0.800000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
rag,H5,hard_negative,false,java-backend-chen,algorithm-recsys,900,120,5,0.650000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
rag,H5,hard_negative,false,java-backend-chen,algorithm-recsys,900,120,5,0.700000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
rag,H5,hard_negative,false,java-backend-chen,algorithm-recsys,900,120,5,0.720000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
rag,H5,hard_negative,false,java-backend-chen,algorithm-recsys,900,120,5,0.750000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
rag,H5,hard_negative,false,java-backend-chen,algorithm-recsys,900,120,5,0.800000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1491,3341
full_text,H6,hard_negative,false,frontend-lin,data-analyst,900,120,0,0.000000,2,0,2,0,2,0,0.000000,0.000000,0.000000,true,false,1453,3017,1453,3017
rag,H6,hard_negative,false,frontend-lin,data-analyst,900,120,1,0.650000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
rag,H6,hard_negative,false,frontend-lin,data-analyst,900,120,1,0.700000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
rag,H6,hard_negative,false,frontend-lin,data-analyst,900,120,1,0.720000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
rag,H6,hard_negative,false,frontend-lin,data-analyst,900,120,1,0.750000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
rag,H6,hard_negative,false,frontend-lin,data-analyst,900,120,1,0.800000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
rag,H6,hard_negative,false,frontend-lin,data-analyst,900,120,3,0.650000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
rag,H6,hard_negative,false,frontend-lin,data-analyst,900,120,3,0.700000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
rag,H6,hard_negative,false,frontend-lin,data-analyst,900,120,3,0.720000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
rag,H6,hard_negative,false,frontend-lin,data-analyst,900,120,3,0.750000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
rag,H6,hard_negative,false,frontend-lin,data-analyst,900,120,3,0.800000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
rag,H6,hard_negative,false,frontend-lin,data-analyst,900,120,5,0.650000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
rag,H6,hard_negative,false,frontend-lin,data-analyst,900,120,5,0.700000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
rag,H6,hard_negative,false,frontend-lin,data-analyst,900,120,5,0.720000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
rag,H6,hard_negative,false,frontend-lin,data-analyst,900,120,5,0.750000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
rag,H6,hard_negative,false,frontend-lin,data-analyst,900,120,5,0.800000,2,0,0,0,0,0,0.000000,0.000000,0.000000,false,true,0,0,1453,3017
full_text,P1,positive,true,java-backend-chen,java-backend-payment,1200,160,0,0.000000,2,2,2,2,0,0,1.000000,1.000000,1.000000,true,true,1491,3341,1491,3341
rag,P1,positive,true,java-backend-chen,java-backend-payment,1200,160,1,0.650000,2,2,1,1,0,1,1.000000,0.500000,0.666667,true,true,1190,2702,1491,3341
rag,P1,positive,true,java-backend-chen,java-backend-payment,1200,160,1,0.700000,2,2,1,1,0,1,1.000000,0.500000,0.666667,true,true,1190,2702,1491,3341
rag,P1,positive,true,java-backend-chen,java-backend-payment,1200,160,1,0.720000,2,2,1,1,0,1,1.000000,0.500000,0.666667,true,true,1190,2702,1491,3341
rag,P1,positive,true,java-backend-chen,java-backend-payment,1200,160,1,0.750000,2,2,1,1,0,1,1.000000,0.500000,0.666667,true,true,1190,2702,1491,3341
rag,P1,positive,true,java-backend-chen,java-backend-payment,1200,160,1,0.800000,2,2,1,1,0,1,1.000000,0.500000,0.666667,true,true,1190,2702,1491,3341
rag,P1,positive,true,java-backend-chen,java-backend-payment,1200,160,3,0.650000,2,2,2,2,0,0,1.000000,1.000000,1.000000,true,true,1599,3721,1491,3341
rag,P1,positive,true,java-backend-chen,java-backend-payment,1200,160,3,0.700000,2,2,2,2,0,0,1.000000,1.000000,1.000000,true,true,1599,3721,1491,3341
rag,P1,positive,true,java-backend-chen,java-backend-payment,1200,160,3,0.720000,2,2,2,2,0,0,1.000000,1.000000,1.000000,true,true,1599,3721,1491,3341
rag,P1,positive,true,java-backend-chen,java-backend-payment,1200,160,3,0.750000,2,2,2,2,0,0,1.000000,1.000000,1.000000,true,true,1599,3721,1491,3341
rag,P1,positive,true,java-backend-chen,java-backend-payment,1200,160,3,0.800000,2,2,1,1,0,1,1.000000,0.500000,0.666667,true,true,1190,2702,1491,3341
rag,P1,positive,true,java-backend-chen,java-backend-payment,1200,160,5,0.650000,2,2,2,2,0,0,1.000000,1.000000,1.000000,true,true,1599,3721,1491,3341
rag,P1,positive,true,java-backend-chen,java-backend-payment,1200,160,5,0.700000,2,2,2,2,0,0,1.000000,1.000000,1.000000,true,true,1599,3721,1491,3341
